Order_ID,Customer_ID,Product_ID,Quantity,Order_Date,Order_Time,Delivery_Date,Delivery_Time,Location,Occasion,Delivery Diff,Price (INR)
151.7972167,C037,98.88093101,-1.072059284,9/28/2023,4:21:09 AM,10/3/2023,11:44:33 AM,Vijayanagaram,Anniversary,0.457029538,820.9052987
152.1416902,C072,99.08368646,-1.084187454,12/10/2023,10:46:15 AM,12/11/2023,12:20:29 AM,Moradabad,Anniversary,0.442041541,819.952371
152.4861636,C044,99.28644192,-1.096315625,1/13/2023,9:23:33 AM,1/15/2023,1:36:58 PM,Bulandshahr,Anniversary,0.427053543,818.9994433
152.830637,C072,99.48919737,-1.108443795,3/7/2023,7:59:48 AM,3/8/2023,3:04:34 AM,Vijayanagaram,Holi,0.412065546,818.0465157
153.1751105,C096,99.69195282,-1.120571965,2/10/2023,11:01:04 AM,2/15/2023,9:19:36 PM,Katni,Valentine's Day,0.397077549,817.093588
153.5195839,C011,99.89470828,-1.132700136,2/11/2023,2:36:57 PM,2/14/2023,1:34:16 AM,Madurai,Valentine's Day,0.382089552,816.1406603
153.8640573,C090,100.0974637,-1.144828306,2/9/2023,11:20:52 AM,2/12/2023,11:36:26 AM,Bathinda,Birthday,0.367101555,815.1877327
154.2085308,C059,100.3002192,-1.156956476,4/18/2023,3:21:11 AM,4/23/2023,8:02:45 AM,Guna,All Occasions,0.352113558,814.234805
154.5530042,C018,100.5029746,-1.169084647,7/25/2023,5:10:42 AM,8/3/2023,7:57:35 AM,Durg,All Occasions,0.337125561,813.2818773
154.8974776,C088,100.7057301,-1.181212817,5/5/2023,3:25:25 AM,5/10/2023,7:55:04 AM,Guwahati,All Occasions,0.322137564,812.3289497
155.2419511,C056,100.9084855,-1.193340987,6/25/2023,6:22:38 AM,6/26/2023,3:40:04 PM,Munger,All Occasions,0.307149567,811.376022
155.5864245,C091,101.111241,-1.205469158,7/21/2023,10:46:57 AM,7/24/2023,2:28:42 PM,Panipat,Anniversary,0.29216157,810.4230943
155.930898,C059,101.3139965,-1.217597328,4/13/2023,9:55:01 AM,4/23/2023,2:30:59 PM,Ratlam,Anniversary,0.277173573,809.4701666
156.2753714,C015,101.5167519,-1.229725498,6/12/2023,2:48:39 AM,6/15/2023,10:05:41 PM,Chittoor,Anniversary,0.262185576,808.517239
156.6198448,C050,101.7195074,-1.241853669,8/25/2023,10:43:58 PM,8/31/2023,9:31:14 PM,Ahmedabad,Raksha Bandhan,0.247197579,807.5643113
156.9643183,C080,101.9222628,-1.253981839,2/26/2023,12:08:38 AM,3/7/2023,5:18:28 PM,Faridabad,Holi,0.232209581,806.6113836
157.3087917,C090,102.1250183,-1.266110009,2/26/2023,8:00:15 AM,3/6/2023,12:27:32 PM,Ahmedabad,Holi,0.217221584,805.658456
157.6532651,C017,102.3277737,-1.27823818,2/26/2023,9:00:44 PM,2/27/2023,6:25:58 AM,Munger,Holi,0.202233587,804.7055283
157.9977386,C029,102.5305292,-1.29036635,3/4/2023,10:28:53 AM,3/14/2023,8:14:49 AM,New Delhi,Holi,0.18724559,803.7526006
158.342212,C077,102.7332846,-1.30249452,1/6/2023,2:51:30 AM,1/15/2023,8:26:18 AM,Amravati,Birthday,0.172257593,802.799673
158.6866855,C067,102.9360401,-1.314622691,11/11/2023,12:30:28 PM,11/14/2023,12:24:51 PM,Indore,Diwali,0.157269596,801.8467453
159.0311589,C066,103.1387955,-1.326750861,11/2/2023,2:15:10 PM,11/5/2023,4:29:54 AM,Raiganj,Diwali,0.142281599,800.8938176
159.3756323,C047,103.341551,-1.338879031,6/8/2023,7:19:50 PM,6/10/2023,2:29:42 PM,Saharsa,Anniversary,0.127293602,799.94089
159.7201058,C033,103.5443064,-1.351007202,9/1/2023,1:02:28 PM,9/11/2023,6:33:52 AM,Berhampur,Anniversary,0.112305605,798.9879623
Order_ID,Customer_ID,Product_ID,Quantity,Order_Date,Order_Time,Delivery_Date,Delivery_Time,Location,Occasion,Delivery Diff,Price (INR)
160.0645792,C037,103.7470619,-1.363135372,2/24/2023,11:48:13 PM,3/5/2023,7:27:10 AM,Bardhaman,Anniversary,0.097317608,798.0350346
160.4090526,C029,103.9498173,-1.375263542,7/14/2023,7:12:03 PM,7/19/2023,5:39:00 PM,Bilaspur,Anniversary,0.082329611,797.0821069
160.7535261,C019,104.1525728,-1.387391713,11/7/2023,11:30:18 PM,11/13/2023,7:16:17 AM,Jaipur,Diwali,0.067341614,796.1291793
161.0979995,C014,104.3553283,-1.399519883,11/9/2023,6:56:33 AM,11/16/2023,10:19:22 AM,Jamalpur,Diwali,0.052353617,795.1762516
161.4424729,C012,104.5580837,-1.411648053,7/10/2023,4:44:29 AM,7/19/2023,6:33:23 AM,Guwahati,Birthday,0.037365619,794.2233239
161.7869464,C006,104.7608392,-1.423776224,7/17/2023,9:57:56 PM,7/27/2023,10:48:09 AM,Bhavnagar,Birthday,0.022377622,793.2703963
162.1314198,C078,104.9635946,-1.435904394,2/11/2023,7:44:48 PM,2/18/2023,11:08:52 AM,Rajkot,Valentine's Day,0.007389625,792.3174686
162.4758933,C095,105.1663501,-1.448032564,2/8/2023,12:11:48 PM,2/13/2023,6:51:59 PM,Danapur,Valentine's Day,-0.007598372,791.3645409
162.8203667,C040,105.3691055,-1.460160735,2/8/2023,8:01:07 AM,2/13/2023,7:42:58 AM,Kottayam,All Occasions,-0.022586369,790.4116133
163.1648401,C023,105.571861,-1.472288905,12/13/2023,6:46:45 AM,12/15/2023,1:03:56 PM,Darbhanga,All Occasions,-0.037574366,789.4586856
163.5093136,C040,105.7746164,-1.484417075,8/20/2023,10:11:35 PM,8/26/2023,7:06:46 PM,Sirsa,Raksha Bandhan,-0.052562363,788.5057579
163.853787,C040,105.9773719,-1.496545246,3/6/2023,5:03:06 AM,3/12/2023,6:06:11 AM,Amroha,Holi,-0.06755036,787.5528303
164.1982604,C074,106.1801273,-1.508673416,3/2/2023,3:30:51 PM,3/6/2023,11:51:40 PM,Jorhat,Holi,-0.082538357,786.5999026
164.5427339,C009,106.3828828,-1.520801586,5/8/2023,1:45:13 AM,5/13/2023,10:07:17 AM,Nanded,Birthday,-0.097526354,785.6469749
164.8872073,C029,106.5856382,-1.532929757,2/28/2023,1:13:22 PM,3/3/2023,11:35:49 PM,Nandyal,Holi,-0.112514351,784.6940472
165.2316808,C065,106.7883937,-1.545057927,3/4/2023,3:36:41 PM,3/5/2023,3:54:10 PM,Pudukkottai,Holi,-0.127502348,783.7411196
165.5761542,C055,106.9911491,-1.557186097,3/2/2023,4:10:26 PM,3/5/2023,3:00:40 PM,Asansol,Holi,-0.142490345,782.7881919
165.9206276,C013,107.1939046,-1.569314268,2/26/2023,1:04:28 PM,2/28/2023,6:00:20 AM,Jaipur,Holi,-0.157478343,781.8352642
166.2651011,C097,107.3966601,-1.581442438,11/8/2023,7:20:02 PM,11/14/2023,8:44:45 AM,Morena,Diwali,-0.17246634,780.8823366
166.6095745,C054,107.5994155,-1.593570608,11/9/2023,1:05:28 AM,11/14/2023,9:49:47 AM,Tenali,Diwali,-0.187454337,779.9294089
166.9540479,C054,107.802171,-1.605698779,11/2/2023,7:25:58 PM,11/4/2023,1:28:42 PM,Vellore,Diwali,-0.202442334,778.9764812
167.2985214,C020,108.0049264,-1.617826949,11/11/2023,5:44:30 PM,11/18/2023,1:49:52 PM,Nangloi Jat,Diwali,-0.217430331,778.0235536
167.6429948,C047,108.2076819,-1.62995512,4/15/2023,1:37:27 AM,4/25/2023,2:13:27 AM,Amroha,Anniversary,-0.232418328,777.0706259
167.9874683,C044,108.4104373,-1.64208329,8/20/2023,11:39:51 PM,8/29/2023,11:59:54 PM,Rajkot,Raksha Bandhan,-0.247406325,776.1176982
168.3319417,C063,108.6131928,-1.65421146,8/22/2023,11:16:28 AM,8/30/2023,7:59:12 AM,Raipur,Raksha Bandhan,-0.262394322,775.1647706
168.6764151,C023,108.8159482,-1.666339631,8/29/2023,7:55:22 PM,9/7/2023,4:22:02 AM,Hospet,Raksha Bandhan,-0.277382319,774.2118429
169.0208886,C045,109.0187037,-1.678467801,8/20/2023,8:25:45 AM,8/27/2023,5:59:31 AM,Kozhikode,Raksha Bandhan,-0.292370316,773.2589152
169.365362,C013,109.2214591,-1.690595971,8/20/2023,4:32:06 PM,8/28/2023,1:31:32 PM,Karnal,Raksha Bandhan,-0.307358313,772.3059875
169.7098354,C099,109.4242146,-1.702724142,2/26/2023,12:17:26 AM,3/8/2023,8:47:43 PM,Ambala,Anniversary,-0.32234631,771.3530599
170.0543089,C064,109.62697,-1.714852312,9/22/2023,1:06:22 AM,10/1/2023,2:29:16 PM,Kollam,Birthday,-0.337334307,770.4001322
170.3987823,C036,109.8297255,-1.726980482,3/15/2023,9:23:49 AM,3/19/2023,4:46:40 PM,Agartala,Birthday,-0.352322305,769.4472045
170.7432557,C047,110.032481,-1.739108653,7/6/2023,5:28:21 PM,7/14/2023,9:11:01 PM,Thrissur,Birthday,-0.367310302,768.4942769
171.0877292,C065,110.2352364,-1.751236823,3/2/2023,8:14:55 PM,3/3/2023,11:19:47 PM,Belgaum,Holi,-0.382298299,767.5413492
171.4322026,C097,110.4379919,-1.763364993,7/12/2023,8:28:56 AM,7/20/2023,11:34:57 PM,Karnal,Birthday,-0.397286296,766.5884215
171.7766761,C041,110.6407473,-1.775493164,5/5/2023,5:28:33 AM,5/6/2023,12:12:24 PM,Ludhiana,Anniversary,-0.412274293,765.6354939
172.1211495,C091,110.8435028,-1.787621334,9/2/2023,7:21:41 PM,9/8/2023,9:30:02 AM,Hyderabad,Anniversary,-0.42726229,764.6825662
172.4656229,C024,111.0462582,-1.799749504,2/24/2023,4:47:16 PM,3/4/2023,2:27:37 AM,Gandhidham,Anniversary,-0.442250287,763.7296385
172.8100964,C013,111.2490137,-1.811877675,2/16/2023,3:06:11 PM,2/20/2023,10:14:21 PM,Khammam,Anniversary,-0.457238284,762.7767109
173.1545698,C042,111.4517691,-1.824005845,11/8/2023,3:46:06 AM,11/15/2023,12:08:02 PM,Bilaspur,Diwali,-0.472226281,761.8237832
173.4990432,C056,111.6545246,-1.836134015,11/4/2023,11:31:33 AM,11/13/2023,6:40:13 PM,Kota,Diwali,-0.487214278,760.8708555
173.8435167,C069,111.85728,-1.848262186,8/26/2023,2:52:39 AM,8/30/2023,1:26:45 PM,Pune,Raksha Bandhan,-0.502202275,759.9179278
174.1879901,C071,112.0600355,-1.860390356,10/1/2023,10:58:15 PM,10/5/2023,5:36:46 AM,Tirupati,Anniversary,-0.517190272,758.9650002
174.5324636,C037,112.2627909,-1.872518526,9/28/2023,4:21:09 AM,10/3/2023,11:44:33 AM,Vijayanagaram,Anniversary,-0.532178269,758.0120725
174.876937,C072,112.4655464,-1.884646697,12/10/2023,10:46:15 AM,12/11/2023,12:20:29 AM,Moradabad,Anniversary,-0.547166267,757.0591448
175.2214104,C044,112.6683018,-1.896774867,1/13/2023,9:23:33 AM,1/15/2023,1:36:58 PM,Bulandshahr,Anniversary,-0.562154264,756.1062172
175.5658839,C072,112.8710573,-1.908903037,3/7/2023,7:59:48 AM,3/8/2023,3:04:34 AM,Vijayanagaram,Holi,-0.577142261,755.1532895
175.9103573,C096,113.0738128,-1.921031208,2/10/2023,11:01:04 AM,2/15/2023,9:19:36 PM,Katni,Valentine's Day,-0.592130258,754.2003618
176.2548307,C011,113.2765682,-1.933159378,2/11/2023,2:36:57 PM,2/14/2023,1:34:16 AM,Madurai,Valentine's Day,-0.607118255,753.2474342
176.5993042,C090,113.4793237,-1.945287548,2/9/2023,11:20:52 AM,2/12/2023,11:36:26 AM,Bathinda,Birthday,-0.622106252,752.2945065
176.9437776,C059,113.6820791,-1.957415719,4/18/2023,3:21:11 AM,4/23/2023,8:02:45 AM,Guna,All Occasions,-0.637094249,751.3415788
177.2882511,C018,113.8848346,-1.969543889,7/25/2023,5:10:42 AM,8/3/2023,7:57:35 AM,Durg,All Occasions,-0.652082246,750.3886511
177.6327245,C088,114.08759,-1.981672059,5/5/2023,3:25:25 AM,5/10/2023,7:55:04 AM,Guwahati,All Occasions,-0.667070243,749.4357235
177.9771979,C056,114.2903455,-1.99380023,6/25/2023,6:22:38 AM,6/26/2023,3:40:04 PM,Munger,All Occasions,-0.68205824,748.4827958
178.3216714,C091,114.4931009,-2.0059284,7/21/2023,10:46:57 AM,7/24/2023,2:28:42 PM,Panipat,Anniversary,-0.697046237,747.5298681
178.6661448,C059,114.6958564,-2.01805657,4/13/2023,9:55:01 AM,4/23/2023,2:30:59 PM,Ratlam,Anniversary,-0.712034234,746.5769405
179.0106182,C015,114.8986118,-2.030184741,6/12/2023,2:48:39 AM,6/15/2023,10:05:41 PM,Chittoor,Anniversary,-0.727022231,745.6240128
179.3550917,C050,115.1013673,-2.042312911,8/25/2023,10:43:58 PM,8/31/2023,9:31:14 PM,Ahmedabad,Raksha Bandhan,-0.742010229,744.6710851
179.6995651,C080,115.3041227,-2.054441081,2/26/2023,12:08:38 AM,3/7/2023,5:18:28 PM,Faridabad,Holi,-0.756998226,743.7181575
180.0440385,C090,115.5068782,-2.066569252,2/26/2023,8:00:15 AM,3/6/2023,12:27:32 PM,Ahmedabad,Holi,-0.771986223,742.7652298
180.388512,C017,115.7096336,-2.078697422,2/26/2023,9:00:44 PM,2/27/2023,6:25:58 AM,Munger,Holi,-0.78697422,741.8123021
180.7329854,C029,115.9123891,-2.090825592,3/4/2023,10:28:53 AM,3/14/2023,8:14:49 AM,New Delhi,Holi,-0.801962217,740.8593745
181.0774589,C077,116.1151446,-2.102953763,1/6/2023,2:51:30 AM,1/15/2023,8:26:18 AM,Amravati,Birthday,-0.816950214,739.9064468
181.4219323,C067,116.3179,-2.115081933,11/11/2023,12:30:28 PM,11/14/2023,12:24:51 PM,Indore,Diwali,-0.831938211,738.9535191
181.7664057,C066,116.5206555,-2.127210103,11/2/2023,2:15:10 PM,11/5/2023,4:29:54 AM,Raiganj,Diwali,-0.846926208,738.0005914
182.1108792,C047,116.7234109,-2.139338274,6/8/2023,7:19:50 PM,6/10/2023,2:29:42 PM,Saharsa,Anniversary,-0.861914205,737.0476638
182.4553526,C033,116.9261664,-2.151466444,9/1/2023,1:02:28 PM,9/11/2023,6:33:52 AM,Berhampur,Anniversary,-0.876902202,736.0947361
Order_ID,Customer_ID,Product_ID,Quantity,Order_Date,Order_Time,Delivery_Date,Delivery_Time,Location,Occasion,Delivery Diff,Price (INR)
182.799826,C037,117.1289218,-2.163594614,2/24/2023,11:48:13 PM,3/5/2023,7:27:10 AM,Bardhaman,Anniversary,-0.891890199,735.1418084
183.1442995,C029,117.3316773,-2.175722785,7/14/2023,7:12:03 PM,7/19/2023,5:39:00 PM,Bilaspur,Anniversary,-0.906878196,734.1888808
183.4887729,C019,117.5344327,-2.187850955,11/7/2023,11:30:18 PM,11/13/2023,7:16:17 AM,Jaipur,Diwali,-0.921866194,733.2359531
183.8332464,C014,117.7371882,-2.199979125,11/9/2023,6:56:33 AM,11/16/2023,10:19:22 AM,Jamalpur,Diwali,-0.936854191,732.2830254
184.1777198,C012,117.9399436,-2.212107296,7/10/2023,4:44:29 AM,7/19/2023,6:33:23 AM,Guwahati,Birthday,-0.951842188,731.3300978
184.5221932,C006,118.1426991,-2.224235466,7/17/2023,9:57:56 PM,7/27/2023,10:48:09 AM,Bhavnagar,Birthday,-0.966830185,730.3771701
184.8666667,C078,118.3454545,-2.236363636,2/11/2023,7:44:48 PM,2/18/2023,11:08:52 AM,Rajkot,Valentine's Day,-0.981818182,729.4242424
185.2111401,C095,118.54821,-2.248491807,2/8/2023,12:11:48 PM,2/13/2023,6:51:59 PM,Danapur,Valentine's Day,-0.996806179,728.4713148
185.5556135,C040,118.7509655,-2.260619977,2/8/2023,8:01:07 AM,2/13/2023,7:42:58 AM,Kottayam,All Occasions,-1.011794176,727.5183871
185.900087,C023,118.9537209,-2.272748147,12/13/2023,6:46:45 AM,12/15/2023,1:03:56 PM,Darbhanga,All Occasions,-1.026782173,726.5654594
186.2445604,C040,119.1564764,-2.284876318,8/20/2023,10:11:35 PM,8/26/2023,7:06:46 PM,Sirsa,Raksha Bandhan,-1.04177017,725.6125317
186.5890339,C040,119.3592318,-2.297004488,3/6/2023,5:03:06 AM,3/12/2023,6:06:11 AM,Amroha,Holi,-1.056758167,724.6596041
186.9335073,C074,119.5619873,-2.309132658,3/2/2023,3:30:51 PM,3/6/2023,11:51:40 PM,Jorhat,Holi,-1.071746164,723.7066764
187.2779807,C009,119.7647427,-2.321260829,5/8/2023,1:45:13 AM,5/13/2023,10:07:17 AM,Nanded,Birthday,-1.086734161,722.7537487
187.6224542,C029,119.9674982,-2.333388999,2/28/2023,1:13:22 PM,3/3/2023,11:35:49 PM,Nandyal,Holi,-1.101722158,721.8008211
187.9669276,C065,120.1702536,-2.345517169,3/4/2023,3:36:41 PM,3/5/2023,3:54:10 PM,Pudukkottai,Holi,-1.116710156,720.8478934
188.311401,C055,120.3730091,-2.35764534,3/2/2023,4:10:26 PM,3/5/2023,3:00:40 PM,Asansol,Holi,-1.131698153,719.8949657
188.6558745,C013,120.5757645,-2.36977351,2/26/2023,1:04:28 PM,2/28/2023,6:00:20 AM,Jaipur,Holi,-1.14668615,718.9420381
189.0003479,C097,120.77852,-2.38190168,11/8/2023,7:20:02 PM,11/14/2023,8:44:45 AM,Morena,Diwali,-1.161674147,717.9891104
189.3448213,C054,120.9812754,-2.394029851,11/9/2023,1:05:28 AM,11/14/2023,9:49:47 AM,Tenali,Diwali,-1.176662144,717.0361827
189.6892948,C054,121.1840309,-2.406158021,11/2/2023,7:25:58 PM,11/4/2023,1:28:42 PM,Vellore,Diwali,-1.191650141,716.0832551
190.0337682,C020,121.3867863,-2.418286191,11/11/2023,5:44:30 PM,11/18/2023,1:49:52 PM,Nangloi Jat,Diwali,-1.206638138,715.1303274
190.3782417,C047,121.5895418,-2.430414362,4/15/2023,1:37:27 AM,4/25/2023,2:13:27 AM,Amroha,Anniversary,-1.221626135,714.1773997
190.7227151,C044,121.7922973,-2.442542532,8/20/2023,11:39:51 PM,8/29/2023,11:59:54 PM,Rajkot,Raksha Bandhan,-1.236614132,713.224472
191.0671885,C063,121.9950527,-2.454670702,8/22/2023,11:16:28 AM,8/30/2023,7:59:12 AM,Raipur,Raksha Bandhan,-1.251602129,712.2715444
191.411662,C023,122.1978082,-2.466798873,8/29/2023,7:55:22 PM,9/7/2023,4:22:02 AM,Hospet,Raksha Bandhan,-1.266590126,711.3186167
191.7561354,C045,122.4005636,-2.478927043,8/20/2023,8:25:45 AM,8/27/2023,5:59:31 AM,Kozhikode,Raksha Bandhan,-1.281578123,710.365689
192.1006088,C013,122.6033191,-2.491055213,8/20/2023,4:32:06 PM,8/28/2023,1:31:32 PM,Karnal,Raksha Bandhan,-1.29656612,709.4127614
192.4450823,C099,122.8060745,-2.503183384,2/26/2023,12:17:26 AM,3/8/2023,8:47:43 PM,Ambala,Anniversary,-1.311554118,708.4598337
192.7895557,C064,123.00883,-2.515311554,9/22/2023,1:06:22 AM,10/1/2023,2:29:16 PM,Kollam,Birthday,-1.326542115,707.506906
193.1340292,C036,123.2115854,-2.527439724,3/15/2023,9:23:49 AM,3/19/2023,4:46:40 PM,Agartala,Birthday,-1.341530112,706.5539784
193.4785026,C047,123.4143409,-2.539567895,7/6/2023,5:28:21 PM,7/14/2023,9:11:01 PM,Thrissur,Birthday,-1.356518109,705.6010507
193.822976,C065,123.6170963,-2.551696065,3/2/2023,8:14:55 PM,3/3/2023,11:19:47 PM,Belgaum,Holi,-1.371506106,704.648123
194.1674495,C097,123.8198518,-2.563824235,7/12/2023,8:28:56 AM,7/20/2023,11:34:57 PM,Karnal,Birthday,-1.386494103,703.6951954
194.5119229,C041,124.0226072,-2.575952406,5/5/2023,5:28:33 AM,5/6/2023,12:12:24 PM,Ludhiana,Anniversary,-1.4014821,702.7422677
194.8563963,C091,124.2253627,-2.588080576,9/2/2023,7:21:41 PM,9/8/2023,9:30:02 AM,Hyderabad,Anniversary,-1.416470097,701.78934
195.2008698,C024,124.4281182,-2.600208746,2/24/2023,4:47:16 PM,3/4/2023,2:27:37 AM,Gandhidham,Anniversary,-1.431458094,700.8364123
195.5453432,C013,124.6308736,-2.612336917,2/16/2023,3:06:11 PM,2/20/2023,10:14:21 PM,Khammam,Anniversary,-1.446446091,699.8834847
195.8898167,C042,124.8336291,-2.624465087,11/8/2023,3:46:06 AM,11/15/2023,12:08:02 PM,Bilaspur,Diwali,-1.461434088,698.930557
196.2342901,C056,125.0363845,-2.636593257,11/4/2023,11:31:33 AM,11/13/2023,6:40:13 PM,Kota,Diwali,-1.476422085,697.9776293
196.5787635,C069,125.23914,-2.648721428,8/26/2023,2:52:39 AM,8/30/2023,1:26:45 PM,Pune,Raksha Bandhan,-1.491410082,697.0247017
196.923237,C071,125.4418954,-2.660849598,10/1/2023,10:58:15 PM,10/5/2023,5:36:46 AM,Tirupati,Anniversary,-1.50639808,696.071774
197.2677104,C037,125.6446509,-2.672977769,9/28/2023,4:21:09 AM,10/3/2023,11:44:33 AM,Vijayanagaram,Anniversary,-1.521386077,695.1188463
197.6121838,C072,125.8474063,-2.685105939,12/10/2023,10:46:15 AM,12/11/2023,12:20:29 AM,Moradabad,Anniversary,-1.536374074,694.1659187
197.9566573,C044,126.0501618,-2.697234109,1/13/2023,9:23:33 AM,1/15/2023,1:36:58 PM,Bulandshahr,Anniversary,-1.551362071,693.212991
198.3011307,C072,126.2529172,-2.70936228,3/7/2023,7:59:48 AM,3/8/2023,3:04:34 AM,Vijayanagaram,Holi,-1.566350068,692.2600633
198.6456041,C096,126.4556727,-2.72149045,2/10/2023,11:01:04 AM,2/15/2023,9:19:36 PM,Katni,Valentine's Day,-1.581338065,691.3071357
198.9900776,C011,126.6584281,-2.73361862,2/11/2023,2:36:57 PM,2/14/2023,1:34:16 AM,Madurai,Valentine's Day,-1.596326062,690.354208
199.334551,C090,126.8611836,-2.745746791,2/9/2023,11:20:52 AM,2/12/2023,11:36:26 AM,Bathinda,Birthday,-1.611314059,689.4012803
199.6790245,C059,127.063939,-2.757874961,4/18/2023,3:21:11 AM,4/23/2023,8:02:45 AM,Guna,All Occasions,-1.626302056,688.4483526
200.0234979,C018,127.2666945,-2.770003131,7/25/2023,5:10:42 AM,8/3/2023,7:57:35 AM,Durg,All Occasions,-1.641290053,687.495425
200.3679713,C088,127.46945,-2.782131302,5/5/2023,3:25:25 AM,5/10/2023,7:55:04 AM,Guwahati,All Occasions,-1.65627805,686.5424973
200.7124448,C056,127.6722054,-2.794259472,6/25/2023,6:22:38 AM,6/26/2023,3:40:04 PM,Munger,All Occasions,-1.671266047,685.5895696
201.0569182,C091,127.8749609,-2.806387642,7/21/2023,10:46:57 AM,7/24/2023,2:28:42 PM,Panipat,Anniversary,-1.686254044,684.636642
201.4013916,C059,128.0777163,-2.818515813,4/13/2023,9:55:01 AM,4/23/2023,2:30:59 PM,Ratlam,Anniversary,-1.701242042,683.6837143
201.7458651,C015,128.2804718,-2.830643983,6/12/2023,2:48:39 AM,6/15/2023,10:05:41 PM,Chittoor,Anniversary,-1.716230039,682.7307866
202.0903385,C050,128.4832272,-2.842772153,8/25/2023,10:43:58 PM,8/31/2023,9:31:14 PM,Ahmedabad,Raksha Bandhan,-1.731218036,681.777859
202.434812,C080,128.6859827,-2.854900324,2/26/2023,12:08:38 AM,3/7/2023,5:18:28 PM,Faridabad,Holi,-1.746206033,680.8249313
202.7792854,C090,128.8887381,-2.867028494,2/26/2023,8:00:15 AM,3/6/2023,12:27:32 PM,Ahmedabad,Holi,-1.76119403,679.8720036
203.1237588,C017,129.0914936,-2.879156664,2/26/2023,9:00:44 PM,2/27/2023,6:25:58 AM,Munger,Holi,-1.776182027,678.9190759
203.4682323,C029,129.294249,-2.891284835,3/4/2023,10:28:53 AM,3/14/2023,8:14:49 AM,New Delhi,Holi,-1.791170024,677.9661483
203.8127057,C077,129.4970045,-2.903413005,1/6/2023,2:51:30 AM,1/15/2023,8:26:18 AM,Amravati,Birthday,-1.806158021,677.0132206
204.1571791,C067,129.6997599,-2.915541175,11/11/2023,12:30:28 PM,11/14/2023,12:24:51 PM,Indore,Diwali,-1.821146018,676.0602929
204.5016526,C066,129.9025154,-2.927669346,11/2/2023,2:15:10 PM,11/5/2023,4:29:54 AM,Raiganj,Diwali,-1.836134015,675.1073653
204.846126,C047,130.1052708,-2.939797516,6/8/2023,7:19:50 PM,6/10/2023,2:29:42 PM,Saharsa,Anniversary,-1.851122012,674.1544376
205.1905995,C033,130.3080263,-2.951925686,9/1/2023,1:02:28 PM,9/11/2023,6:33:52 AM,Berhampur,Anniversary,-1.866110009,673.2015099
Order_ID,Customer_ID,Product_ID,Quantity,Order_Date,Order_Time,Delivery_Date,Delivery_Time,Location,Occasion,Delivery Diff,Price (INR)
205.5350729,C037,130.5107818,-2.964053857,2/24/2023,11:48:13 PM,3/5/2023,7:27:10 AM,Bardhaman,Anniversary,-1.881098006,672.2485823
205.8795463,C029,130.7135372,-2.976182027,7/14/2023,7:12:03 PM,7/19/2023,5:39:00 PM,Bilaspur,Anniversary,-1.896086004,671.2956546
206.2240198,C019,130.9162927,-2.988310197,11/7/2023,11:30:18 PM,11/13/2023,7:16:17 AM,Jaipur,Diwali,-1.911074001,670.3427269
206.5684932,C014,131.1190481,-3.000438368,11/9/2023,6:56:33 AM,11/16/2023,10:19:22 AM,Jamalpur,Diwali,-1.926061998,669.3897993
206.9129666,C012,131.3218036,-3.012566538,7/10/2023,4:44:29 AM,7/19/2023,6:33:23 AM,Guwahati,Birthday,-1.941049995,668.4368716
207.2574401,C006,131.524559,-3.024694708,7/17/2023,9:57:56 PM,7/27/2023,10:48:09 AM,Bhavnagar,Birthday,-1.956037992,667.4839439
207.6019135,C078,131.7273145,-3.036822879,2/11/2023,7:44:48 PM,2/18/2023,11:08:52 AM,Rajkot,Valentine's Day,-1.971025989,666.5310162
207.9463869,C095,131.9300699,-3.048951049,2/8/2023,12:11:48 PM,2/13/2023,6:51:59 PM,Danapur,Valentine's Day,-1.986013986,665.5780886
208.2908604,C040,132.1328254,-3.061079219,2/8/2023,8:01:07 AM,2/13/2023,7:42:58 AM,Kottayam,All Occasions,-2.001001983,664.6251609
208.6353338,C023,132.3355808,-3.07320739,12/13/2023,6:46:45 AM,12/15/2023,1:03:56 PM,Darbhanga,All Occasions,-2.01598998,663.6722332
208.9798073,C040,132.5383363,-3.08533556,8/20/2023,10:11:35 PM,8/26/2023,7:06:46 PM,Sirsa,Raksha Bandhan,-2.030977977,662.7193056
209.3242807,C040,132.7410917,-3.09746373,3/6/2023,5:03:06 AM,3/12/2023,6:06:11 AM,Amroha,Holi,-2.045965974,661.7663779
209.6687541,C074,132.9438472,-3.109591901,3/2/2023,3:30:51 PM,3/6/2023,11:51:40 PM,Jorhat,Holi,-2.060953971,660.8134502
210.0132276,C009,133.1466027,-3.121720071,5/8/2023,1:45:13 AM,5/13/2023,10:07:17 AM,Nanded,Birthday,-2.075941968,659.8605226
210.357701,C029,133.3493581,-3.133848241,2/28/2023,1:13:22 PM,3/3/2023,11:35:49 PM,Nandyal,Holi,-2.090929966,658.9075949
210.7021744,C065,133.5521136,-3.145976412,3/4/2023,3:36:41 PM,3/5/2023,3:54:10 PM,Pudukkottai,Holi,-2.105917963,657.9546672
211.0466479,C055,133.754869,-3.158104582,3/2/2023,4:10:26 PM,3/5/2023,3:00:40 PM,Asansol,Holi,-2.12090596,657.0017396
211.3911213,C013,133.9576245,-3.170232752,2/26/2023,1:04:28 PM,2/28/2023,6:00:20 AM,Jaipur,Holi,-2.135893957,656.0488119
211.7355948,C097,134.1603799,-3.182360923,11/8/2023,7:20:02 PM,11/14/2023,8:44:45 AM,Morena,Diwali,-2.150881954,655.0958842
